stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url
8878,SHEPHERD DR @ 38TH ST,,29.820815,-95.410334,,
8879,SHEPHERD DR @ GARDEN OAKS BLVD,,29.823037,-95.410387,,
8880,SHEPHERD DR @ 41ST ST,,29.82513,-95.410441,,
8881,SHEPHERD DR @ CROSSTIMBERS ST,,29.82855,-95.41051,,
8882,SHEPHERD DR @ HEIDRICH AVE,,29.83084,-95.41055,,
8883,SHEPHERD DR @ THORNTON RD,,29.83245,-95.41057,,
8884,SHEPHERD DR @ MARTIN RD,,29.83461,-95.41062,,
8885,SHEPHERD DR @ JANISCH RD,,29.83715,-95.41068,,
8886,SHEPHERD DR @ DELZ ST,,29.8388,-95.4107,,
8887,SHEPHERD DR @ PINEMONT DR,,29.84075,-95.41074,,
8888,SHEPHERD DR @ DONOVAN,,29.844021,-95.410812,,
8889,SHEPHERD DR @ TIDWELL RD,,29.846559,-95.410865,,
8890,SHEPHERD DR @ SAM ST,,29.860597,-95.412224,,
8891,SHEPHERD DR @ GRANVILLE DR,,29.863071,-95.412262,,
8892,SHEPHERD DR @ MILLVILLE DR,,29.86546,-95.4123,,
8893,SHEPHERD DR @ MILLVILLE DR,,29.867748,-95.412346,,
8894,SHEPHERD DR @ LITTLE YORK RD,,29.867986,-95.412834,,
8895,SHEPHERD DR @ MILLVILLE DR,,29.865677,-95.412796,,
8896,SHEPHERD DR @ GRANVILLE DR,,29.863279,-95.41275,,
8897,SHEPHERD DR @ SAM ST,,29.860568,-95.412705,,
8898,SHEPHERD DR @ TIDWELL RD,,29.84657,-95.411178,,
8899,SHEPHERD DR @ DONOVAN,,29.844216,-95.41111,,
8900,SHEPHERD DR @ PANTHER DEN ST,,29.842031,-95.411064,,
8901,SHEPHERD DR @ LEHMAN ST,,29.83891,-95.411,,
8902,SHEPHERD DR @ JANISCH RD,,29.83737,-95.41097,,
8903,SHEPHERD DR @ MARTIN RD,,29.83481,-95.41091,,
8904,SHEPHERD DR @ CURTIN,,29.83186,-95.410857,,
8905,SHEPHERD DR @ CURTIN,,29.82881,-95.4108,,
8906,SHEPHERD DR @ 43RD ST,,29.826907,-95.410739,,
8907,SHEPHERD DR @ GARDEN OAKS BLVD,,29.823761,-95.410691,,
8908,SHEPHERD DR @ 38TH ST,,29.820553,-95.410617,,
8909,SHEPHERD DR @ 34TH ST,,29.817743,-95.410571,,
8910,DURHAM DR @ RANDALL ST,,29.81408,-95.41112,,
8911,ELLA BLVD @ ANSBURY DR,,29.81349,-95.42926,,
8912,ELLA BLVD @ WILDE ROCK WAY,,29.81467,-95.42928,,
8913,ELLA BLVD @ 34TH ST,,29.81696,-95.4294,,
8914,ELLA BLVD @ JUDIWAY ST,,29.82061,-95.42941,,
8915,ELLA BLVD @ WAKEFIELD DR,,29.82281,-95.42944,,
8916,SAM HOUSTON PKWY @ KATY FWY,,29.782268,-95.563614,,
8917,SAM HOUSTON PKWY @ TRAIL HOLLOW DR,,29.779862,-95.563542,,
8918,SAM HOUSTON PKWY @ QUEENSBURY LN,,29.778156,-95.563337,,
8919,SAM HOUSTON PKWY @ KIMBERLEY LN,,29.776196,-95.563278,,
8920,SAM HOUSTON PKWY @ MEMORIAL DR,,29.77313,-95.56323,,
8921,MONTGOMERY RD @ WHEATLEY ST,,29.864765,-95.429436,,
8922,MONTGOMERY RD @ DOLLY WRIGHT ST,,29.86694,-95.43194,,
8923,MONTGOMERY RD @ VICTORY DR,,29.870437,-95.436121,,
8924,MONTGOMERY RD @ MARJORIE ST,,29.87222,-95.43805,,
8925,MONTGOMERY RD @ BECKLEY ST,,29.87416,-95.44015,,
8926,MONTGOMERY RD @ ESTHER DR,,29.87614,-95.44215,,
8927,MONTGOMERY RD @ FERGUSON WAY,,29.87768,-95.44367,,
8928,MONTGOMERY RD @ ELLINGTON ST,,29.88057,-95.44651,,
8929,MONTGOMERY RD @ DEWALT ST,,29.88221,-95.448121,,
8930,MONTGOMERY RD @ WAVELL ST,,29.883442,-95.449341,,
8931,MONTGOMERY RD @ GULF BANK RD,,29.884613,-95.450481,,
8932,MONTGOMERY RD @ STALLINGS DR,,29.88563,-95.451499,,
8933,MONTGOMERY RD @ JORENT DR,,29.8905,-95.4564,,
8934,VETERANS MEMORIAL DR @ RUTHERFORD L,VETERANS MEMORIAL DR & RUTHERFORD LN,29.89347,-95.425888,,
8935,VETERANS MEMORIAL DR @ PEACH SPRING,VETERANS MEMORIAL DR & PEACH SPRING DR,29.890115,-95.423286,,
8936,VETERANS MEMORIAL DR @ GULF BANK RD,,29.888467,-95.42202,,
8937,VETERANS MEMORIAL DR @ DEWALT ST,,29.882971,-95.417748,,
8938,VETERANS MEMORIAL DR @ MARCOLIN ST,,29.88059,-95.415924,,
8939,VETERANS MEMORIAL DR @ MARCOLIN ST,,29.878359,-95.414208,,
8940,VETERANS MEMORIAL DR @ DEWALT ST,,29.878783,-95.414223,,
8941,VETERANS MEMORIAL DR @ MARCOLIN ST,,29.880541,-95.415566,,
8942,VETERANS MEMORIAL DR @ DEWALT ST,,29.88273,-95.417259,,
8943,VETERANS MEMORIAL DR @ DIPLOMAT WAY,,29.884997,-95.419021,,
8944,VETERANS MEMORIAL DR @ GULF BANK RD,,29.888239,-95.421539,,
8945,VETERANS MEMORIAL DR @ PEACH SPRING,VETERANS MEMORIAL DR & PEACH SPRING DR,29.890135,-95.423005,,
8946,VETERANS MEMORIAL DR @ RUTHERFORD L,VETERANS MEMORIAL DR & RUTHERFORD LN,29.893329,-95.425476,,
8947,VETERANS MEMORIAL DR @ MOUNT HOUSTO,VETERANS MEMORIAL DR & MOUNT HOUSTON RD,29.897686,-95.428826,,
8949,BLUE BELL RD @ ELLA BLVD,,29.904107,-95.431213,,
8950,BLUE BELL RD @ DEBBIE LN,,29.904187,-95.429863,,
8951,BLUE BELL RD @ VILLAGE BELL DR,,29.90425,-95.427505,,
8952,BLUE BELL RD @ DEER TRAIL DR,,29.904357,-95.422943,,
8953,DEER TRAIL DR @ WEST RD,,29.914578,-95.423668,,
8954,WEST RD @ GREENS CROSSING BLVD,,29.914877,-95.418884,,
8955,WEST RD @ WINDING BAYOU TRACE BLVD,,29.914924,-95.416626,,
8956,WEST RD @ WINDING BAYOU TRACE BLVD,,29.914962,-95.414135,,
8957,WEST RD @ IH 45 SERVICE RD,WEST RD & NORTH FREEWAY,29.915192,-95.414323,,
8958,WEST RD @ WINDING BAYOU TRACE BLVD,,29.915166,-95.41626,,
8959,DEER TRAIL DR @ WEST RD,,29.914464,-95.423844,,
8960,DEER TRAIL DR @ NORTHVILLE ST,,29.907403,-95.422851,,
8961,DEER TRAIL DR @ BLUE BELL RD,,29.904526,-95.422783,,
8962,BLUE BELL RD @ VILLAGE BELL DR,,29.904338,-95.42717,,
8963,BLUE BELL RD @ DEBBIE LN,,29.904265,-95.42971,,
8964,BLUE BELL RD @ PERIWINKLE ST,,29.904215,-95.432266,,
8970,VETERANS MEMORIAL DR @ BLUE BELL RD,,29.902854,-95.433128,,
8971,VETERANS MEMORIAL DR @ CORALMONT RD,,29.900392,-95.431247,,
8972,VETERANS MEMORIAL DR @ MOUNT HOUSTO,VETERANS MEMORIAL DR & MOUNT HOUSTON RD,29.898348,-95.429749,,
8975,MC CRAREY DR @ MONTGOMERY RD,,29.887499,-95.454065,,
8976,MC CRAREY DR @ LONALLEN ST,,29.887471,-95.455315,,
8977,MC CRAREY DR @ GENEMAURY,,29.887488,-95.457512,,
8978,MC CRAREY DR @ BONAZZI DR,,29.887512,-95.460381,,
8979,BONAZZI DR @ PROSWIMMER,,29.886117,-95.460503,,
8980,STALLINGS DR @ BONAZZI DR,,29.885288,-95.458175,,
8981,STALLINGS DR @ GENEMAURY,,29.885284,-95.456543,,
8982,STALLINGS DR @ LONALLEN ST,,29.885262,-95.454254,,
8983,STALLINGS DR @ MONTGOMERY RD,,29.885516,-95.451797,,
8984,DEWALT ST @ MONTGOMERY RD,,29.88248,-95.44511,,
8985,DEWALT ST @ MONTGOMERY RD,,29.88254,-95.44254,,
8986,DEWALT ST @ BECKLEY ST,,29.88261,-95.44025,,
8987,DEWALT ST @ TOWER ST,,29.88177,-95.43802,,
8988,DEWALT ST @ IRBY,,29.88189,-95.43377,,
8989,DEWALT ST @ WHEATLEY ST,,29.88199,-95.43002,,
8990,DEWALT ST @ PRAIRIE VIEW DR,,29.88204,-95.42836,,
8991,DEWALT ST @ PRAIRIE VIEW DR,,29.88231,-95.42647,,
8992,DEWALT ST @ PARKWAY DR,,29.88233,-95.42394,,
8993,DEWALT ST @ DE PRIEST DR,,29.88236,-95.42089,,
8994,DE PRIEST DR @ MARCOLIN ST,,29.87998,-95.42079,,
8995,DE PRIEST DR @ FERGUSON WAY,,29.87796,-95.42079,,
8996,DE PRIEST DR @ RINGOLD ST,,29.87436,-95.42125,,
8997,RINGOLD ST @ LAWN DR,RINGOLD ST & DE PRIEST DR,29.875061,-95.418648,,
8998,LAWN DR @ FORTUNE,,29.87365,-95.41745,,
8999,LAWN DR @ VICTORY DR,,29.87114,-95.41742,,
9000,DE PRIEST DR @ LUCKY DR,,29.87015,-95.42071,,
9001,DE PRIEST DR @ LITTLE YORK RD,,29.866994,-95.419331,,
9005,14TH ST @ HARWIN DR,,29.719562,-95.498245,,
9006,HARWIN DR @ HILLCROFT AVE,,29.719749,-95.500756,,
9007,HARWIN DR @ PARKERSBURG DR,,29.718896,-95.503929,,
9008,HARWIN DR @ SAVOY DR,,29.718278,-95.505859,,
9009,HARWIN DR @ BRAXTON DR,,29.718075,-95.509072,,
9010,HARWIN DR @ BONHOMME RD,,29.717891,-95.512443,,
9011,HARWIN DR @ REIMS RD,,29.717787,-95.515553,,
9012,HARWIN DR @ WAGLEY,,29.71774,-95.5177,,
9013,HARWIN DR @ FONDREN RD,,29.71773,-95.51902,,
9015,HARWIN DR @ ALLDAY DR,,29.717932,-95.529595,,
9016,HARWIN DR @ ALLDAY DR,,29.71787,-95.53278,,
9017,HARWIN DR @ GESSNER RD,,29.717786,-95.538627,,
9018,HARWIN DR @ VELURE ST,,29.71836,-95.54318,,
9019,HARWIN DR @ PARKFRONT DR,,29.717462,-95.545998,,
9020,HARWIN DR @ RANCHESTER DR,,29.716733,-95.548355,,
9021,HARWIN DR @ CORPORATE DR,,29.71668,-95.551537,,
9022,HARWIN DR @ SOVEREIGN DR,,29.71681,-95.5538,,
9023,HARWIN DR @ SOVEREIGN DR,,29.716687,-95.554062,,
9024,HARWIN DR @ CORPORATE DR,,29.71656,-95.55179,,
9025,HARWIN DR @ RANCHESTER DR,,29.716443,-95.549479,,
9026,HARWIN DR @ PARKFRONT DR,,29.717166,-95.546249,,
9027,HARWIN DR @ VELURE ST,,29.71819,-95.54313,,
9028,HARWIN DR @ GESSNER RD,,29.71768,-95.5361,,
9029,HARWIN DR @ GESSNER RD,,29.71775,-95.53234,,
9030,HARWIN DR @ ALLDAY DR,,29.71781,-95.52867,,
9031,HARWIN DR @ FONDREN RD,,29.71767,-95.52036,,
9032,HARWIN DR @ WAGLEY,,29.71752,-95.51749,,
9033,HARWIN DR @ REIMS RD,,29.717557,-95.515457,,
9034,HARWIN DR @ BONHOMME RD,,29.717598,-95.512726,,
9035,HARWIN DR @ BRAXTON DR,,29.717914,-95.508987,,
9036,HARWIN DR @ SAVOY DR,,29.718103,-95.506218,,
9037,HARWIN DR @ PARKERSBURG DR,,29.718488,-95.504326,,
9038,HARWIN DR @ 14TH ST,,29.719577,-95.498817,,
9039,PLAZAMERICAS,BELLAIRE BLVD & SOUTHWEST FREEWAY,29.705385,-95.517365,,
9041,BELLAIRE BLVD @ OSAGE ST,,29.705274,-95.525886,,
9042,BELLAIRE BLVD @ WALDO ST,,29.70526,-95.527275,,
9043,BELLAIRE BLVD @ MARY BATES BLVD,,29.705225,-95.531021,,
9044,BELLAIRE BLVD @ BURNING TREE DR,,29.705184,-95.534554,,
9045,BELLAIRE BLVD @ REDDING RD,,29.705181,-95.536003,,
9047,BELLAIRE BLVD @ PELLA DR,,29.705102,-95.541908,,
9049,BELLAIRE BLVD @ KENDALIA DR,,29.705079,-95.547928,,
9050,BELLAIRE BLVD @ CORPORATE DR,,29.704979,-95.551208,,
9051,BELLAIRE BLVD @ SAM HOUSTON PKWY,,29.704729,-95.555938,,
9052,BELLAIRE BLVD @ SAM HOUSTON PKWY,,29.70444,-95.556037,,
9053,BELLAIRE BLVD @ CORPORATE DR,,29.704677,-95.551682,,
9054,BELLAIRE BLVD @ CORPORATE DR,,29.704738,-95.548141,,
9056,BELLAIRE BLVD @ PELLA DR,,29.704798,-95.542665,,
9057,BELLAIRE BLVD @ PELLA DR,,29.704813,-95.541238,,
9059,BELLAIRE BLVD @ BURNING TREE DR,,29.704884,-95.534881,,
9060,BELLAIRE BLVD @ MARY BATES BLVD,,29.704922,-95.531731,,
9061,BELLAIRE BLVD @ WALDO ST,,29.70497,-95.527672,,
9062,BELLAIRE BLVD @ OSAGE ST,,29.704994,-95.52478,,
9063,BELLAIRE BLVD @ FONDREN RD,,29.705013,-95.521553,,
9064,PLAZAMERICAS,BELLAIRE BLVD & MARINETTE DR,29.705061,-95.517914,,
9065,PLAZAMERICAS,BELLAIRE BLVD & SOUTHWEST FREEWAY,29.704857,-95.515354,,
9066,WESTPARK DR @ HILLCROFT AVE,,29.723197,-95.500674,,
9067,WESTPARK DR @ GESSNER RD,,29.722556,-95.539971,,
9068,WESTPARK DR @ GESSNER RD,,29.72323,-95.54279,,
9069,WESTPARK DR @ WOODCHASE DR,,29.72311,-95.54535,,
9070,WESTPARK DR @ WOODCHASE DR,,29.72296,-95.54713,,
9071,WESTPARK DR @ BRIARPARK DR,,29.72273,-95.54732,,
9072,WESTPARK DR @ WOODCHASE DR,,29.72284,-95.54586,,
9073,WESTPARK DR @ WOODCHASE DR,,29.72299,-95.54258,,
9074,WESTPARK DR @ GESSNER RD,,29.72231,-95.539992,,
9075,RICHMOND AVE @ SEAGLER,,29.727752,-95.555527,,
9076,43RD ST @ BETHEL BLVD,,29.83285,-95.48134,,
9077,43RD ST @ BERENDO ST,,29.83286,-95.47961,,
9078,43RD ST @ HILL OAK DR,,29.83288,-95.47705,,
9079,43RD ST @ ANTOINE DR,,29.832895,-95.473208,,
9080,43RD ST @ PINON DR,,29.83235,-95.46163,,
9081,43RD ST @ MALL DR,,29.83239,-95.45815,,
9082,43RD ST @ WATONGA BLVD,,29.83242,-95.45599,,
9083,43RD ST @ TC JESTER BLVD,,29.83248,-95.4525,,
9084,43RD ST @ GLEBE RD,,29.83254,-95.45004,,
9085,43RD ST @ DONNA BELL LN,,29.832578,-95.447969,,
9086,43RD ST @ ROSSLYN RD,,29.832628,-95.445341,,
9087,43RD ST @ NINA LEE LN,,29.83239,-95.44261,,
9088,43RD ST @ HEWITT DR,,29.83143,-95.44102,,
9089,43RD ST @ CHANTILLY LN,,29.830247,-95.439143,,
9090,43RD ST @ CURTIN,,29.82948,-95.43794,,
9091,43RD ST @ OVERHILL ST,,29.82853,-95.43639,,
9092,43RD ST @ OAK FOREST DR,,29.82817,-95.43307,,
9093,43RD ST @ OAK FOREST DR,,29.828187,-95.430972,,
9094,43RD ST @ ELLA BLVD,,29.828329,-95.433218,,
9095,43RD ST @ OVERHILL ST,,29.82857,-95.43605,,
9096,43RD ST @ CHESHIRE LN,,29.830956,-95.439936,,
9097,43RD ST @ HEWITT DR,,29.83146,-95.44072,,
9098,43RD ST @ VIKING DR,,29.83194,-95.44148,,
9099,43RD ST @ DE MILO DR,,29.83243,-95.44228,,
9100,43RD ST @ ROSSLYN RD,,29.832825,-95.444094,,
9102,43RD ST @ GLEBE RD,,29.83275,-95.44986,,
9103,43RD ST @ TC JESTER BLVD,,29.8327,-95.45196,,
9104,43RD ST @ WATONGA BLVD,,29.83267,-95.45539,,
9105,43RD ST @ MALL DR,,29.83262,-95.45783,,
9106,43RD ST @ SANBORN DR,,29.83264,-95.46008,,
9107,43RD ST @ MANGUM RD,,29.83272,-95.46225,,
9108,43RD ST @ BERENDO ST,,29.83309,-95.47924,,
9109,43RD ST @ BETHEL BLVD,,29.83309,-95.48094,,
9110,43RD ST @ NORTHWEST FREEWAY,,29.8332,-95.48256,,
9129,LITTLE YORK RD @ MONTGOMERY RD,,29.8635,-95.42851,,
9130,LITTLE YORK RD @ GREEN MEADOW LN,,29.8646,-95.42518,,
9131,LITTLE YORK RD @ KNOX ST,,29.86526,-95.42337,,
9132,LITTLE YORK RD @ ALBA RD,,29.86587,-95.42166,,
9133,LITTLE YORK RD @ DE PRIEST DR,,29.866691,-95.41932,,
9134,LITTLE YORK RD @ GREEN MEADOW LN,,29.867598,-95.416855,,
9135,LITTLE YORK RD @ BANJO ST,,29.86878,-95.41359,,
9136,LITTLE YORK RD @ NORTH FREEWAY,,29.869712,-95.408424,,
9137,NORTH FREEWAY   @ LITTLE YORK RD,,29.86756,-95.40704,,
9139,NORTH FREEWAY   @ PARKER RD,,29.860175,-95.403275,,
9140,AIRLINE DR @ NORTH FREEWAY,,29.832413,-95.384552,,
9141,AIRLINE DR @ WHITNEY ST,,29.829361,-95.38443,,
9142,AIRLINE DR @ BARKLEY ST,,29.827184,-95.384201,,
9143,AIRLINE DR @ NEYLAND ST,,29.825824,-95.384049,,
9144,AIRLINE DR @ RIGGS RD,,29.823875,-95.383828,,
9145,AIRLINE DR @ 40TH ST,,29.822443,-95.383675,,
9146,AIRLINE DR @ 34TH ST,,29.817026,-95.383049,,
9147,AIRLINE DR @ 32ND,,29.814964,-95.382805,,
9148,AIRLINE DR @ 31ST ST,,29.81498,-95.382607,,
9149,AIRLINE DR @ 33RD ST,,29.816791,-95.382828,,
9150,AIRLINE DR @ 40TH ST,,29.822037,-95.383415,,
9151,AIRLINE DR @ RIGGS RD,,29.823944,-95.383637,,
9152,AIRLINE DR @ NEYLAND ST,,29.8256,-95.383819,,
9153,AIRLINE DR @ CROSSTIMBERS ST,,29.828249,-95.384124,,
9154,AIRLINE DR @ NORTH FREEWAY,,29.831838,-95.384262,,
9155,MAIN ST @ 31ST ST,,29.814681,-95.391823,,
9156,MAIN ST @ 33RD ST,,29.816329,-95.392418,,
9157,MAIN ST @ LINK RD,,29.817562,-95.392868,,
9158,MAIN ST @ 36TH ST,,29.819102,-95.393425,,
9159,MAIN ST @ 38TH ST,,29.820449,-95.393913,,
9160,MAIN ST @ 40TH ST,,29.822121,-95.394509,,
9161,MAIN ST @ 41ST ST,,29.823331,-95.394974,,
9162,MAIN ST @ NEYLAND ST,,29.825682,-95.396278,,
9163,MAIN ST @ 45TH ST,,29.826939,-95.396881,,
9164,MAIN ST @ 45TH ST,,29.827118,-95.397163,,
9165,MAIN ST @ 43RD ST,,29.825768,-95.396507,,
9166,MAIN ST @ 41ST ST,,29.823678,-95.395317,,
9167,MAIN ST @ 40TH ST,,29.822326,-95.394737,,
9168,MAIN ST @ 38TH ST,,29.820659,-95.394142,,
9169,MAIN ST @ 36TH ST,,29.8186,-95.393402,,
9170,MAIN ST @ 34TH ST,,29.817336,-95.392937,,
9171,MAIN ST @ 31ST ST,,29.814841,-95.392044,,
9172,MEMORIAL DR @ VOSS RD,,29.765397,-95.50171,,
9173,MEMORIAL DR @ COUNTRY SQUIRE ST,,29.76097,-95.50658,,
9174,MEMORIAL DR @ LACEWOOD LN,,29.758728,-95.508239,,
9175,MEMORIAL DR @ WICKWOOD DR,,29.75524,-95.51187,,
9176,MEMORIAL DR @ MERRIE WAY LN,,29.752974,-95.51316,,
9177,MEMORIAL DR @ SAN FELIPE RD,,29.751432,-95.514168,,
9178,MEMORIAL DR @ PINEY POINT RD,,29.7512,-95.51778,,
9179,MEMORIAL DR @ HERITAGE OAKS LN,,29.75117,-95.5204,,
9180,MEMORIAL DR @ BLALOCK RD,,29.751164,-95.523623,,
9181,MEMORIAL DR @ BRIAR FOREST DR,,29.75117,-95.52532,,
9182,MEMORIAL DR @ MAYERLING DR,,29.75408,-95.52769,,
9183,MEMORIAL DR @ SANDALWOOD DR,,29.7541,-95.52912,,
9184,MEMORIAL DR @ PROVIDENCE PRK,,29.755888,-95.52961,,
9185,MEMORIAL DR @ DURRETTE DR,,29.75817,-95.52963,,
9186,MEMORIAL DR @ BELIN MANOR DR,,29.7591,-95.53155,,
9187,MEMORIAL DR @ KNIPP RD,,29.75912,-95.5338,,
9188,MEMORIAL DR @ HIBURY DR,,29.75906,-95.537,,
9189,MEMORIAL DR @ CLARENDON LN,,29.76045,-95.53788,,
9190,MEMORIAL DR @ STEPPINGSTONE LN,,29.76274,-95.53792,,
9191,MEMORIAL DR @ STONEY CREEK DR,,29.7635,-95.54049,,
9192,MEMORIAL DR @ PLANTATION RD,,29.76349,-95.54167,,
9193,MEMORIAL DR @ WARRENTON DR,,29.76356,-95.54311,,
9194,MEMORIAL DR @ BEAUREGARD DR,,29.76563,-95.54649,,
9196,MEMORIAL DR @ BENIGNUS RD,,29.76637,-95.54977,,
9197,MEMORIAL DR @ TALLOWOOD RD,,29.76633,-95.55278,,
9198,MEMORIAL DR @ HOLLOW DR,,29.76629,-95.55493,,
9199,MEMORIAL DR @ RIP VAN WINKLE LN,,29.76697,-95.55737,,
9200,MEMORIAL DR @ BOHEME DR,,29.76847,-95.55776,,
9201,MEMORIAL DR @ OLD OAKS DR,,29.76975,-95.5578,,
9202,MEMORIAL DR @ WEST BOUGH LN,,29.77217,-95.55917,,
9203,MEMORIAL DR @ SAM HOUSTON PKWY,,29.77297,-95.56232,,
9204,MEMORIAL DR @ SAM HOUSTON PKWY,,29.772402,-95.559892,,
9205,MEMORIAL DR @ BROKEN BOUGH DR,,29.77139,-95.55856,,
9206,MEMORIAL DR @ BOHEME DR,,29.76799,-95.55795,,
9207,MEMORIAL DR @ RIP VAN WINKLE DR,,29.76662,-95.55725,,
9208,MEMORIAL DR @ HOLLOW DR,,29.76608,-95.55499,,
9209,MEMORIAL DR @ TALLOWOOD RD,,29.76611,-95.55305,,
9210,MEMORIAL DR @ BENIGNUS RD,,29.76617,-95.55018,,
9211,MEMORIAL DR @ TEALWOOD DR,,29.76617,-95.54842,,
9212,MEMORIAL DR @ WARRENTON DR,,29.763418,-95.543295,,
9214,MEMORIAL DR @ STONEY CREEK DR,,29.76331,-95.54065,,
9215,MEMORIAL DR @ CHATAM LN,,29.76155,-95.53805,,
9216,MEMORIAL DR @ HICKORY RIDGE CT,,29.75955,-95.53796,,
9217,MEMORIAL DR @ CHAPEL BELLE LN,,29.75898,-95.53326,,
9218,MEMORIAL DR @ BELIN MANOR DR,,29.75898,-95.53173,,
9219,MEMORIAL DR @ DURRETTE DR,,29.75815,-95.52974,,
9220,MEMORIAL DR @ LONGLEAF LN,,29.75605,-95.52972,,
9221,MEMORIAL DR @ SANDALWOOD DR,,29.75451,-95.52967,,
9222,MEMORIAL DR @ MAYERLING DR,,29.75396,-95.52805,,
9223,MEMORIAL DR @ BRIAR FOREST DR,,29.751475,-95.525999,,
9224,MEMORIAL DR @ MEMORIAL POINT LN,,29.750993,-95.524274,,
9225,MEMORIAL DR @ MILLBROOK ST,,29.75104,-95.52092,,
9226,MEMORIAL DR @ RADNEY RD,,29.75105,-95.51749,,
9227,MEMORIAL DR @ SAN FELIPE RD,,29.751606,-95.513779,,
9228,MEMORIAL DR @ MERRIE WAY LN,,29.752722,-95.513085,,
9229,MEMORIAL DR @ TYNEWOOD DR,,29.75537,-95.51154,,
9230,MEMORIAL DR @ WICKWAY,,29.758561,-95.50827,,
9231,MEMORIAL DR @ WALWICK DR,,29.76037,-95.50645,,
9232,MEMORIAL DR @ BRYN MAWR CIR,,29.76344,-95.50579,,
9233,MEMORIAL DR @ WILLOWEND DR,,29.764558,-95.503223,,
9234,MEMORIAL DR @ SADDLE CREEK DR,,29.766249,-95.499328,,
9235,MEMORIAL DR @ SADDLEWOOD LN,,29.76761,-95.49819,,
9236,MEMORIAL DR @ HUNTERS GROVE LN,,29.76963,-95.49661,,
9237,MEMORIAL DR @ THAMER LN,,29.770757,-95.494644,,
9238,MEMORIAL DR @ TIMBERWILDE DR,,29.772666,-95.492127,,
9239,MEMORIAL DR @ CREEKSIDE DR,,29.77434,-95.49065,,
9240,MEMORIAL DR @ LINDENWOOD DR,,29.777334,-95.487488,,
9241,MEMORIAL DR @ LONGWOODS LN,,29.77733,-95.48588,,
9242,MEMORIAL DR @ CHIMNEY ROCK RD,,29.77733,-95.48425,,
9243,MEMORIAL DR @ SADDLEBROOK LN,,29.77844,-95.48039,,
9244,MEMORIAL DR @ INTERNATIONAL BLVD,,29.77864,-95.47777,,
9245,MEMORIAL DR @ ANTOINE DR,,29.77888,-95.47562,,
9246,MEMORIAL DR @ FRIAR TUCK LN,,29.77905,-95.471897,,
9247,MEMORIAL DR @ SILBER RD,,29.779304,-95.468002,,
9248,MEMORIAL DR @ BUCKINGHAM DR,,29.77925,-95.46623,,
9249,MEMORIAL DR @ HOLY ROOD LN,,29.77825,-95.46371,,
9250,MEMORIAL DR @ CHATSWORTH DR,,29.77674,-95.46216,,
9251,MEMORIAL DR @ CARNARVON DR,,29.77447,-95.46157,,
9252,MEMORIAL DR @ STABLEWOOD ST,,29.77317,-95.45988,,
9254,WOODWAY DR @ POST OAK LN,,29.765254,-95.457275,,
9255,POST OAK LN @ WOODWAY DR,,29.766024,-95.457397,,
9256,POST OAK LN @ HOUSTONIAN,,29.768447,-95.457443,,
9257,POST OAK LN @ MEMORIAL DR,,29.773151,-95.457534,,
9258,POST OAK LN @ MEMORIAL DR,,29.772695,-95.457665,,
9259,POST OAK LN @ HOUSTONIAN,,29.768863,-95.457573,,
9260,POST OAK LN @ WOODWAY DR,,29.765341,-95.457566,,
9261,WOODWAY DR @ POST OAK LN,,29.764922,-95.457491,,
9262,POST OAK BLVD @ UPTOWN PARK BLVD,,29.753853,-95.457626,,
9263,POST OAK BLVD @ FOUR OAKS PLACE,,29.752965,-95.459646,,
9264,POST OAK BLVD @ SAN FELIPE RD,,29.751073,-95.461213,,
9265,POST OAK BLVD @ SAN FELIPE RD,,29.748282,-95.461365,,
9266,POST OAK BLVD @ AMBASSADOR WAY,,29.746413,-95.461294,,
9267,POST OAK BLVD @ GUILFORD CT,,29.744427,-95.461232,,
9268,POST OAK BLVD @ WESTHEIMER RD,,29.742119,-95.461208,,
9269,POST OAK BLVD @ WESTHEIMER RD,,29.741819,-95.460904,,
9270,POST OAK BLVD @ GUILFORD CT,,29.744157,-95.460937,,
9271,POST OAK BLVD @ AMBASSADOR WAY,,29.746408,-95.460999,,
9272,POST OAK BLVD @ AMBASSADOR WAY,,29.748123,-95.461079,,
9273,POST OAK BLVD @ SAN FELIPE RD,,29.749618,-95.461146,,
9275,POST OAK BLVD @ FOUR OAKS PLACE,,29.752644,-95.459639,,
9276,POST OAK BLVD @ HOLYHURST LN,,29.753474,-95.457953,,
9279,REIMS RD @ CLAREWOOD DR,,29.710055,-95.515617,,
9280,REIMS RD @ BELLERIVE DR,,29.712827,-95.515671,,
9281,REIMS RD @ BELLERIVE DR,,29.71427,-95.515694,,
9282,REIMS RD @ BELLERIVE DR,,29.715491,-95.515702,,
9283,REIMS RD @ HARWIN DR,,29.71602,-95.515831,,
9284,REIMS RD @ HARWIN DR,,29.71427,-95.515808,,
9285,REIMS RD @ CLAREWOOD DR,,29.709853,-95.51577,,
9286,MARINETTE DR @ CLAREWOOD DR,,29.710285,-95.518082,,
9287,FONDREN RD @ BELLERIVE DR,,29.71296,-95.52079,,
9288,FONDREN RD @ GULFTON DR,,29.714537,-95.520066,,
9289,FONDREN RD @ PRESTWOOD DR,,29.716119,-95.519844,,
9290,FONDREN RD @ HARWIN DR,,29.718458,-95.519874,,
9291,FONDREN RD @ WESTPARK DR,,29.72032,-95.51992,,
